Timestamp,Level,Source,Message,Exception
2025-10-23T10:13:54.0521808,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:54.0423969,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.9081783,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:53.8987676,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.7968510,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:53.7870935,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.6522446,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:53.6426145,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.5076970,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:53.4989215,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.3958961,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=IdleZero",
2025-10-23T10:13:53.3872239,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.2705218,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Idle (0x12),
2025-10-23T10:13:53.2637923,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T10:13:53.2562439,Information,Scalemon.FSM.PlateauZeroStateMachine,→ IdleZero,
2025-10-23T10:13:53.2491472,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [PostUnload] в [IdleZero],
2025-10-23T10:13:53.2420120,Information,Scalemon.SqlDataAccess.SqlDataAccess,Записано взвешивание: 16.82,
2025-10-23T10:13:53.2324406,Information,Scalemon.FSM.PlateauZeroStateMachine,"Запись взвешивания: net=16.82kg (peak=16.82, tail=0, flags=None)",
2025-10-23T10:13:53.2233887,Debug,Scalemon.FSM.PlateauZeroStateMachine,→ PostUnload,
2025-10-23T10:13:53.2139706,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [AwaitUnload] в [PostUnload],
2025-10-23T10:13:53.2047792,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=AwaitUnload",
2025-10-23T10:13:53.1953211,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:53.0635335,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Completed (0x14),
2025-10-23T10:13:53.0540169,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T10:13:53.0450671,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=0.02, Текущее состояние=AwaitUnload",
2025-10-23T10:13:53.0353970,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:52.9390730,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.02, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.8429304,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.04, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.7312018,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.34, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.6349717,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=1.5, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.5394375,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=3.66, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.4430432,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=6.06, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.3316561,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=7.94, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.2375601,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=9.3, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.1410418,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=10.72, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:52.0452932,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.24, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.9336844,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.76, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.8374325,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.78, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.7415979,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.78, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.6464436,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.88, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.5340800,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.86, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.4380612,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.86, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.2941822,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.92, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.1981671,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.94, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:51.1020564,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.92, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:50.9903264,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.9, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:50.8552998,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T10:13:50.8458315,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.82, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:50.7470518,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.82, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.7343885,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.82, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.6489434,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.82, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.6383937,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.82, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.5517064,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.82, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.5422749,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.82, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.4527156,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.82, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.4458566,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.82, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.3120029,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.3024045,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.1997313,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.1906849,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:50.0576394,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=AwaitUnload",
2025-10-23T10:13:50.0461350,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:49.9425248,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=AwaitUnload",
2025-10-23T10:13:49.9341212,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:49.8509346,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Completed (0x14),
2025-10-23T10:13:49.8408991,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T10:13:49.8331339,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ AwaitUnload (plateau confirmed), peak≈16.8",
2025-10-23T10:13:49.8255041,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [Weighing] в [AwaitUnload],
2025-10-23T10:13:49.8161387,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=Weighing",
2025-10-23T10:13:49.8063133,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:49.6736291,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ Weighing (start), peak=16.8",
2025-10-23T10:13:49.6647185,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [IdleZero] в [Weighing],
2025-10-23T10:13:49.6556606,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=16.8, Текущее состояние=IdleZero",
2025-10-23T10:13:49.6463169,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T10:13:49.5348832,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:49.4387826,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.78, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:49.3427820,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:49.2468096,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:49.1351024,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:49.0392539,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.9429069,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.8470010,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.74, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.7352124,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.74, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.6391530,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.96, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.5433183,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.96, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.4469027,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.3353979,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=16.26, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.2394840,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.8, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.1436236,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.04, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T10:13:48.0473926,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=15.98, Стабилен=False, Подключено=True, Авария=False",
