Timestamp,Level,Source,Message,Exception
2025-10-23T08:17:13.7230583,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.08, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.6271600,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.08, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.5312332,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=0.84, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.4190807,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=3.16, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.3233613,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=6.86, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.2275949,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=10.44, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.1314238,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=12.86, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:13.0197260,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=12.86, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:12.8832375,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T08:17:12.8751731,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.66, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:12.7735171,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.7637995,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.6774605,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.6678701,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.5812268,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.5716487,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.4849078,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.4757229,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.3740601,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.3640009,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.2773303,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.2680506,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.1810242,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.1718159,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:12.0851540,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:12.0758236,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.9737317,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.9641883,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.8425087,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.8356151,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.6859423,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.6760108,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.5737973,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.5643403,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.4720073,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.4674561,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.3819629,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.3723418,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.2860223,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.2761845,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.1748232,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.68, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.1644934,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:11.0457157,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.7, Текущее состояние=AwaitUnload",
2025-10-23T08:17:11.0360360,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:10.8864458,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.7, Текущее состояние=AwaitUnload",
2025-10-23T08:17:10.8763547,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:10.7733005,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.7, Текущее состояние=AwaitUnload",
2025-10-23T08:17:10.7639975,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:10.6815168,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Completed (0x14),
2025-10-23T08:17:10.6734787,Information,Scalemon.SignalBus.SignalBus,Отправка команды на Arduino: Unstable (0x13),
2025-10-23T08:17:10.6653196,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ AwaitUnload (plateau confirmed), peak≈14.7",
2025-10-23T08:17:10.6581151,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [Weighing] в [AwaitUnload],
2025-10-23T08:17:10.6465267,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.7, Текущее состояние=Weighing",
2025-10-23T08:17:10.6363042,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:10.5051126,Debug,Scalemon.FSM.PlateauZeroStateMachine,"→ Weighing (start), peak=14.7",
2025-10-23T08:17:10.4954321,Debug,Scalemon.FSM.PlateauZeroStateMachine,FSM: Переход из [IdleZero] в [Weighing],
2025-10-23T08:17:10.4860947,Information,Scalemon.FSM.PlateauZeroStateMachine,"FSM получил семпл: Вес=14.7, Текущее состояние=IdleZero",
2025-10-23T08:17:10.4765993,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=True, Подключено=True, Авария=False",
2025-10-23T08:17:10.3649091,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:10.2689146,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:10.1729312,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.7, Стабилен=False, Подключено=True, Авария=False",
2025-10-23T08:17:10.0767783,Debug,Scalemon.SerialLink.ScaleProcessor,"Отправляю пакет данных: Вес=14.68, Стабилен=False, Подключено=True, Авария=False",
